round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
447,5.708673000335693,0.8148777173913043,0.8123033630610189,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.518314032773847,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
448,6.011323928833008,0.8114809782608695,0.8089917185954203,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5159397658053887,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.286638095926,0.01
449,6.3625874519348145,0.7995923913043478,0.7986285330390234,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5272721228908274,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2866380959263,0.01
450,5.601162910461426,0.798913043478261,0.7952521246513976,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5207926979586401,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2866380959265,0.01
451,6.026247978210449,0.8247282608695651,0.8216627128841474,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5214722085180687,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2866380959265,0.01
452,5.234827518463135,0.8192934782608695,0.8179802102696252,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5132435942240975,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.286638095926,0.01
453,5.519722938537598,0.798913043478261,0.7946577810199275,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5109951306089873,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
454,5.732437610626221,0.8121603260869565,0.8095145710394157,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5188542655684355,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
455,5.374936580657959,0.8233695652173914,0.8210081701081853,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5260544817841999,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2866380959263,0.01
456,5.489870548248291,0.8237092391304349,0.8212542258252609,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5208385697646032,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
457,5.775826454162598,0.8230298913043478,0.8203190656897753,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5209038171661822,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2866380959265,0.01
458,5.8321404457092285,0.8233695652173914,0.8211891644886754,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5181716830673363,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.286638095926,0.01
459,5.640091419219971,0.8087635869565217,0.8058593272554422,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5173316722466196,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
460,5.890217304229736,0.8087635869565217,0.8069281123354322,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5143860167011992,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
461,5.909525394439697,0.8114809782608695,0.8101647200330803,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5264291137424465,109080.0,109080.0,1.0,8.6,10.0,1539.2869356340111,0.01
462,5.662543773651123,0.8155570652173914,0.8129813108788206,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.515283558521748,109080.0,109080.0,1.0,8.6,10.0,1539.2869356340111,0.01
463,5.721260070800781,0.7978940217391305,0.7959096567170008,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5172319029568329,109080.0,109080.0,1.0,8.6,10.0,1539.2869356340111,0.01
464,5.9863409996032715,0.7904211956521738,0.7820122583091879,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5196448746456545,109080.0,109080.0,1.0,8.6,10.0,1539.2869356340113,0.01
465,5.329699516296387,0.8108016304347826,0.8053991825656758,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5210138181218384,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2869356340111,0.01
466,5.333589553833008,0.8141983695652174,0.8117007908310129,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5149083259445539,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2869356340113,0.01
467,5.304739952087402,0.8155570652173914,0.8121145355658134,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5094160030598999,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.286935634011,0.01
