round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
19,1.78483247756958,0.751640625,0.4057191864707862,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6460454499892596,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1483.6378802363613,0.01
20,2.164210319519043,0.672578125,0.3402289828022963,0.36328515792795046,0.685617017333071,2.6348425797850448,2.6375855250768403,105768.0,105768.0,1.0,8.6,10.0,1483.663114574803,0.01
21,1.82088303565979,0.69546875,0.3457111153658219,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6461969951472475,105768.0,105768.0,1.0,8.6,10.0,1483.6631145748033,0.01
22,2.0816097259521484,0.73109375,0.38534027776883395,0.3632851579279504,0.685617017333071,2.6348425797850448,2.629280072346509,105768.0,105768.0,1.0,8.6,10.0,1483.6631145748029,0.01
23,1.8148820400238037,0.7515625,0.414899016957493,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6378792850159756,105768.0,105768.0,1.0,8.6,10.0,1483.778720930091,0.01
24,2.1636812686920166,0.7302343750000001,0.3658464107017744,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6381698122933432,105768.0,105768.0,1.0,8.6,10.0,1484.7080622690737,0.01
25,2.7462756633758545,0.624140625,0.2693332147948256,0.3632851579279504,0.685617017333071,2.6348425797850448,2.637461556685062,105768.0,105768.0,1.0,8.6,10.0,1484.8037321869883,0.01
26,2.1277294158935547,0.7017187499999998,0.35909455794714107,0.36328515792795035,0.685617017333071,2.6348425797850448,2.663307431121267,105768.0,105768.0,1.0,8.6,10.0,1484.8037321869883,0.01
27,2.15224552154541,0.7335937500000002,0.40018725586777126,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6626490646239063,105768.0,105768.0,1.0,8.6,10.0,1484.8037321869886,0.01
28,2.6006247997283936,0.7150781249999999,0.36318681864600705,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6514904919428934,105768.0,105768.0,1.0,8.6,10.0,1487.7655057286793,0.01
29,2.2727835178375244,0.735234375,0.3734788171901319,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6533932252507406,105768.0,105768.0,1.0,8.6,10.0,1487.7786606089633,0.01
30,3.9310765266418457,0.603984375,0.2675685693148693,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.656566182828102,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.7867156120828,0.01
31,2.3011844158172607,0.676484375,0.3338025912384067,0.36328515792795046,0.685617017333071,2.6348425797850448,2.6941834879570457,105768.0,105768.0,1.0,8.6,10.0,1487.7915199766514,0.01
32,2.8876333236694336,0.698515625,0.3298160375595685,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6534775377082256,105768.0,105768.0,1.0,8.6,10.0,1487.7915199766512,0.01
33,2.4736242294311523,0.736484375,0.3803874340629771,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.643135461382739,105768.0,105768.0,1.0,8.6,10.0,1487.8046748569352,0.01
34,2.1200318336486816,0.641484375,0.2973182170629757,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.679424893301003,105768.0,105768.0,1.0,8.6,10.0,1487.8213027718473,0.01
35,2.264981269836426,0.66671875,0.3821762073945903,0.36328515792795035,0.685617017333071,2.6348425797850448,2.655710386213731,105768.0,105768.0,1.0,8.6,10.0,1487.8367212176825,0.01
36,3.0962600708007812,0.67859375,0.35760512504671704,0.36328515792795035,0.685617017333071,2.6348425797850448,2.644740148060892,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.8389512714962,0.01
37,2.4908335208892822,0.65609375,0.32195798194320724,0.36328515792795035,0.685617017333071,2.6348425797850448,2.61636497048483,105768.0,105768.0,1.0,8.6,10.0,1487.869672395346,0.01
