round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
368,3.1214704513549805,0.7840625,0.4978951383515942,0.3632851579279504,0.6856170173330711,2.6348425797850448,3.030915102298947,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
369,3.627704381942749,0.7373437500000001,0.4760433067382439,0.36328515792795035,0.685617017333071,2.6348425797850448,3.0492098630032474,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
370,3.398449420928955,0.71375,0.474708906572103,0.36328515792795035,0.685617017333071,2.6348425797850448,3.0970216582809185,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
371,3.6552209854125977,0.7514062500000002,0.4660553186960257,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.0376752753689886,105768.0,105768.0,1.0,2.12,10.0,1425.741711176347,0.01
372,2.6229190826416016,0.78796875,0.5106512283711038,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.1022725535004363,105768.0,105768.0,1.0,2.12,10.0,1425.741711176347,0.01
373,3.3612000942230225,0.764765625,0.49205249371220444,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.0356960240893867,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
374,2.7942073345184326,0.8021875000000002,0.5234861467965128,0.36328515792795046,0.6856170173330711,2.6348425797850448,3.015929737890256,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
375,2.459044933319092,0.8019531250000002,0.5210574859420929,0.36328515792795035,0.685617017333071,2.6348425797850448,3.0428121839014426,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
376,2.798143148422241,0.7875,0.5068701754384011,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0248904111390553,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
377,3.7325940132141113,0.7603124999999998,0.4710355478550431,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.9944783542703273,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
378,2.5453336238861084,0.802109375,0.5050211548774233,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.9926545952620067,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
379,4.141525745391846,0.690703125,0.44766052980000565,0.36328515792795046,0.685617017333071,2.6348425797850448,3.0068330440110675,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
380,3.4178173542022705,0.777421875,0.4891826827238306,0.36328515792795035,0.685617017333071,2.6348425797850448,3.074790874373204,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
381,2.80153489112854,0.8056249999999999,0.5114886504311482,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0365630046818524,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
382,2.3589365482330322,0.825703125,0.5334304527742546,0.36328515792795035,0.685617017333071,2.6348425797850448,3.050158319054333,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
383,2.569112539291382,0.803984375,0.5266299914879594,0.36328515792795035,0.685617017333071,2.6348425797850448,3.0221943038429604,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
